warmup,bias_v,h1_signed_v,h2_signed_v,h2_filt_signed_v,dc_v,k_fit,k_h2_signed_v,k_h2_filt_signed_v,k_h2_signed_over_dc,k_h2_filt_signed_over_dc
0,6.825,-0.056427,5e-05,1.3622364310464895e-05,0.1468,557.8999551650293,0.027894997758251466,0.00759991643805006,0.19002042069653585,0.05177054794312029
0,6.925,-0.052301,2e-06,1.3037404225310279e-05,0.125558,557.8999551650293,0.0011157999103300585,0.007273567232768967,0.008886728924720515,0.05792993861616916
0,7.025,-0.046197,0.00029,2.688767567402563e-05,0.105799,557.8999551650293,0.1617909869978585,0.015000633053030748,1.529229832019759,0.1417842612220413
0,7.125,-0.043504,5.4e-05,2.826134042775684e-05,0.087533,557.8999551650293,0.03012659757891158,0.01576700055754917,0.3441741695007778,0.18012635871670307
0,7.225,-0.038417,2.4e-05,2.805472967107631e-05,0.070904,557.8999551650293,0.013389598923960702,0.01565173242566049,0.18884123496503305,0.22074540823734193
0,7.325,-0.033048,0.000247,3.9001592999297054e-05,0.055906,557.8999551650293,0.1378012889257622,0.021758986985672545,2.4648747706107077,0.38920665019269035
0,7.425,-0.029043,5.4e-05,3.9761386889866906e-05,0.042575,557.8999551650293,0.03012659757891158,0.02218287596315613,0.7076123917536483,0.52103055697372
0,7.525,-0.023322,4.2e-05,3.9868412423151245e-05,0.031027,557.8999551650293,0.02343179811693123,0.022242585503376974,0.7552066947152877,0.7168783802293801
0,7.625,-0.018544,0.000169,4.631050438028814e-05,0.021259,557.8999551650293,0.09428509242288995,0.025836628317432647,4.4350671444042495,1.215326606022515
0,7.725,-0.013591,0.000106,4.927240049274037e-05,0.013331,557.8999551650293,0.059137395247493105,0.027489070025773218,4.436080957729585,2.0620411091270885
0,7.825,-0.007926,6.7e-05,5.017713281140238e-05,0.007288,557.8999551650293,0.037379296996056965,0.027993820145791107,5.128882683322854,3.841083993659592
0,7.925,-0.00292,0.000124,5.388936546879164e-05,0.00315,557.8999551650293,0.06917959444046363,0.030064874578910734,21.961776012845597,9.54440462822563
0,8.025,0.002355,0.000127,5.756035502367603e-05,0.000947,557.8999551650293,0.07085329430595871,0.03211291948699203,74.81868458918555,33.910157853212276
0,8.125,0.007345,7.1e-05,5.823427847728736e-05,0.000705,557.8999551650293,0.03961089681671708,0.032488901351546445,56.18566924357033,46.08354801637794
0,8.225,0.013041,9.8e-05,6.0228469317361544e-05,0.00245,557.8999551650293,0.054674195606172864,0.033601460331814346,22.31599820660117,13.714881768087489
0,8.325,0.018233,0.000138,6.411970449396234e-05,0.006162,557.8999551650293,0.07699019381277404,0.035772380262376516,12.494351478866284,5.805319743975416
0,8.425,0.022504,-4e-05,5.88949576651833e-05,0.011836,557.8999551650293,-0.022315998206601174,0.03285749424085206,-1.8854341168132118,2.776064062255159
0,8.525,0.028578,8.2e-05,6.0077155571188745e-05,0.019415,557.8999551650293,0.0457477963235324,0.03351704239960869,2.356311940434324,1.7263477929234452
0,8.625,0.033184,0.000185,6.63096680141802e-05,0.028804,557.8999551650293,0.10321149170553041,0.03699416081211911,3.583234679403222,1.2843410919358114
0,8.725,0.037628,-6.7e-05,5.966097862250032e-05,0.040035,557.8999551650293,-0.037379296996056965,0.0332848572985947,-0.933665467617259,0.8313939627474635
0,8.825,0.043343,-9e-06,5.620569263741865e-05,0.053025,557.8999551650293,-0.005021099596485263,0.03135715340243528,-0.09469306169703466,0.5913654578488501
0,8.925,0.046629,0.000225,6.463953013129211e-05,0.067698,557.8999551650293,0.12552748991213158,0.036062390962136426,1.8542274500300098,0.5326950716732611
0,9.025,0.051928,-0.000122,5.528966933030265e-05,0.084128,557.8999551650293,-0.06806379453013357,0.03084610404046514,-0.8090504294662131,0.366656809153494
0,9.125,0.05659,4.3e-05,5.467774304294864e-05,0.102138,557.8999551650293,0.02398969807209626,0.030504710392186038,0.23487534582717753,0.29866171642470024
0,9.225,0.05815,9.8e-05,5.6865663755066066e-05,0.121695,557.8999551650293,0.054674195606172864,0.03172535125938099,0.4492723251257066,0.2606956017862771
0,9.325,0.064378,-8.7e-05,4.968576560521616e-05,0.142891,557.8999551650293,-0.048537296099357544,0.027719686403490252,-0.33968056840079186,0.19399182876101542
0,9.425,0.067745,0.00013,5.368081844075308e-05,0.165387,557.8999551650293,0.07252699417145379,0.02994852620131822,0.43852899061869305,0.18108150097237521
0,9.525,0.068671,-0.000352,3.339570094077519e-05,0.189232,557.8999551650293,-0.1963807842180903,0.018631460057563203,-1.0377778822719745,0.09845829488439166
0,9.625,0.074792,2.8e-05,3.310513980686272e-05,0.214447,557.8999551650293,0.01562119874462082,0.018469356013980736,0.07284410014885179,0.08612550426903028
0,9.725,0.076833,5e-05,3.394230156117607e-05,0.240811,557.8999551650293,0.027894997758251466,0.018936408519178032,0.11583772235592006,0.0786359780872885
0,9.825,0.078127,-0.000365,1.398657680524954e-05,0.268363,557.8999551650293,-0.20363348363523567,0.007803110572560957,-0.758798655683666,0.029076700486136153
0,9.925,0.082721,7.1e-05,1.683238982966118e-05,0.297101,557.8999551650293,0.03961089681671708,0.009390789531288267,0.1333246835813985,0.031608071098004606
