t_s,state,locked,bias_v,err,h1_v,h2_v,dc_v,vpi_v,null_v,peak_v,quad_v,target_v
197.761,LOCKED,1,-1.612000,-0.000100,0.159900,0.000400,0.099900,5.444000,-2.852000,2.573000,-0.139000,-1.491000
198.764,LOCKED,1,-1.611000,0.001300,0.159800,0.000400,0.099700,5.444000,-2.852000,2.573000,-0.139000,-1.491000
199.767,LOCKED,1,-1.607000,0.004300,0.159100,0.000400,0.099200,5.444000,-2.852000,2.573000,-0.139000,-1.491000
200.769,LOCKED,1,-1.615000,-0.001500,0.159900,0.000400,0.099900,5.444000,-2.852000,2.573000,-0.139000,-1.491000
201.771,LOCKED,1,-1.606000,0.004800,0.159200,0.000400,0.099100,5.444000,-2.852000,2.573000,-0.139000,-1.491000
202.774,LOCKED,1,-1.624000,-0.007500,0.160000,0.000400,0.100400,5.444000,-2.852000,2.573000,-0.139000,-1.491000
203.778,LOCKED,1,-1.610000,0.001300,0.159800,0.000400,0.099700,5.444000,-2.852000,2.573000,-0.139000,-1.491000
204.783,LOCKED,1,-1.608000,0.003900,0.159300,0.000400,0.099100,5.444000,-2.852000,2.573000,-0.139000,-1.491000
205.787,LOCKED,1,-1.605000,0.003500,0.159700,0.000400,0.099500,5.444000,-2.852000,2.573000,-0.139000,-1.491000
206.792,LOCKED,1,-1.611000,0.000700,0.159600,0.000400,0.099700,5.444000,-2.852000,2.573000,-0.139000,-1.491000
207.798,LOCKED,1,-1.602000,0.006200,0.159400,0.000400,0.099300,5.444000,-2.852000,2.573000,-0.139000,-1.491000
208.803,LOCKED,1,-1.616000,-0.004700,0.159800,0.000400,0.100800,5.444000,-2.852000,2.573000,-0.139000,-1.491000
209.807,LOCKED,1,-1.609000,0.002900,0.159300,0.000400,0.099100,5.444000,-2.852000,2.573000,-0.139000,-1.491000
210.813,LOCKED,1,-1.614000,-0.000800,0.159600,0.000400,0.099800,5.444000,-2.852000,2.573000,-0.139000,-1.491000
211.817,LOCKED,1,-1.613000,-0.000500,0.159800,0.000400,0.099700,5.444000,-2.852000,2.573000,-0.139000,-1.491000
212.826,LOCKED,1,-1.603000,0.007200,0.159000,0.000400,0.098800,5.444000,-2.852000,2.573000,-0.139000,-1.491000
213.831,LOCKED,1,-1.621000,-0.005300,0.159900,0.000400,0.100000,5.444000,-2.852000,2.573000,-0.139000,-1.491000
214.832,LOCKED,1,-1.604000,0.005600,0.159300,0.000400,0.099200,5.444000,-2.852000,2.573000,-0.139000,-1.491000
215.833,LOCKED,1,-1.606000,0.005700,0.158900,0.000400,0.098500,5.444000,-2.852000,2.573000,-0.139000,-1.491000
216.835,LOCKED,1,-1.620000,-0.004900,0.159700,0.000400,0.099000,5.444000,-2.852000,2.573000,-0.139000,-1.491000
217.837,LOCKED,1,-1.605000,0.004500,0.159400,0.000400,0.100100,5.444000,-2.852000,2.573000,-0.139000,-1.491000
218.843,LOCKED,1,-1.616000,-0.003000,0.159700,0.000400,0.099500,5.444000,-2.852000,2.573000,-0.139000,-1.491000
219.845,LOCKED,1,-1.625000,-0.007800,0.159100,0.000400,0.098500,5.444000,-2.852000,2.573000,-0.139000,-1.491000
220.849,LOCKED,1,-1.604000,0.004800,0.159700,0.000400,0.100300,5.444000,-2.852000,2.573000,-0.139000,-1.491000
221.853,LOCKED,1,-1.617000,-0.003200,0.159300,0.000400,0.099200,5.444000,-2.852000,2.573000,-0.139000,-1.491000
222.856,LOCKED,1,-1.618000,-0.002700,0.159400,0.000400,0.099600,5.444000,-2.852000,2.573000,-0.139000,-1.491000
223.857,LOCKED,1,-1.603000,0.005600,0.159000,0.000400,0.098900,5.444000,-2.852000,2.573000,-0.139000,-1.491000
224.860,LOCKED,1,-1.621000,-0.006300,0.159500,0.000400,0.100100,5.444000,-2.852000,2.573000,-0.139000,-1.491000
225.861,LOCKED,1,-1.610000,0.001000,0.159400,0.000400,0.099500,5.444000,-2.852000,2.573000,-0.139000,-1.491000
226.863,LOCKED,1,-1.609000,0.002300,0.159300,0.000400,0.098700,5.444000,-2.852000,2.573000,-0.139000,-1.491000
227.864,LOCKED,1,-1.615000,-0.001500,0.159400,0.000400,0.099400,5.444000,-2.852000,2.573000,-0.139000,-1.491000
228.869,LOCKED,1,-1.627000,-0.008200,0.159500,0.000400,0.099500,5.444000,-2.852000,2.573000,-0.139000,-1.491000
229.872,LOCKED,1,-1.603000,0.006200,0.159300,0.000400,0.098800,5.444000,-2.852000,2.573000,-0.139000,-1.491000
230.877,LOCKED,1,-1.620000,-0.004700,0.159700,0.000400,0.099800,5.444000,-2.852000,2.573000,-0.139000,-1.491000
231.882,LOCKED,1,-1.610000,0.002300,0.159100,0.000400,0.098900,5.444000,-2.852000,2.573000,-0.139000,-1.491000
232.887,LOCKED,1,-1.620000,-0.004900,0.159600,0.000400,0.099700,5.444000,-2.852000,2.573000,-0.139000,-1.491000
233.891,LOCKED,1,-1.606000,0.004600,0.159200,0.000400,0.098900,5.444000,-2.852000,2.573000,-0.139000,-1.491000
234.894,LOCKED,1,-1.619000,-0.004200,0.159500,0.000400,0.099500,5.444000,-2.852000,2.573000,-0.139000,-1.491000
235.898,LOCKED,1,-1.599000,0.009100,0.158900,0.000400,0.098400,5.444000,-2.852000,2.573000,-0.139000,-1.491000
236.903,LOCKED,1,-1.625000,-0.008100,0.159300,0.000400,0.100000,5.444000,-2.852000,2.573000,-0.139000,-1.491000
237.906,LOCKED,1,-1.603000,0.005800,0.159000,0.000400,0.098900,5.444000,-2.852000,2.573000,-0.139000,-1.491000
238.913,LOCKED,1,-1.620000,-0.004200,0.159200,0.000400,0.099000,5.444000,-2.852000,2.573000,-0.139000,-1.491000
239.916,LOCKED,1,-1.613000,0.001300,0.159000,0.000400,0.098700,5.444000,-2.852000,2.573000,-0.139000,-1.491000
240.921,LOCKED,1,-1.625000,-0.007800,0.159300,0.000400,0.099500,5.444000,-2.852000,2.573000,-0.139000,-1.491000
241.922,LOCKED,1,-1.608000,0.003700,0.159000,0.000400,0.098500,5.444000,-2.852000,2.573000,-0.139000,-1.491000
242.927,LOCKED,1,-1.625000,-0.006500,0.159200,0.000400,0.099000,5.444000,-2.852000,2.573000,-0.139000,-1.491000
243.928,LOCKED,1,-1.600000,0.006800,0.159000,0.000400,0.098900,5.444000,-2.852000,2.573000,-0.139000,-1.491000
244.933,LOCKED,1,-1.606000,0.005300,0.158600,0.000400,0.098100,5.444000,-2.852000,2.573000,-0.139000,-1.491000
245.934,LOCKED,1,-1.623000,-0.006500,0.159300,0.000400,0.099300,5.444000,-2.852000,2.573000,-0.139000,-1.491000
246.934,LOCKED,1,-1.606000,0.004100,0.159000,0.000400,0.098700,5.444000,-2.852000,2.573000,-0.139000,-1.491000
247.935,LOCKED,1,-1.629000,-0.010300,0.159300,0.000400,0.099700,5.444000,-2.852000,2.573000,-0.139000,-1.491000
248.940,LOCKED,1,-1.601000,0.008200,0.158200,0.000400,0.098100,5.444000,-2.852000,2.573000,-0.139000,-1.491000
249.944,LOCKED,1,-1.619000,-0.003700,0.159100,0.000400,0.099000,5.444000,-2.852000,2.573000,-0.139000,-1.491000
250.946,LOCKED,1,-1.610000,0.001400,0.158800,0.000400,0.098800,5.444000,-2.852000,2.573000,-0.139000,-1.491000
251.951,LOCKED,1,-1.621000,-0.004500,0.159200,0.000400,0.098800,5.444000,-2.852000,2.573000,-0.139000,-1.491000
252.955,LOCKED,1,-1.605000,0.005700,0.158500,0.000400,0.098100,5.444000,-2.852000,2.573000,-0.139000,-1.491000
253.956,LOCKED,1,-1.616000,-0.002800,0.159100,0.000400,0.099300,5.444000,-2.852000,2.573000,-0.139000,-1.491000
254.961,LOCKED,1,-1.602000,0.006500,0.158600,0.000400,0.098300,5.444000,-2.852000,2.573000,-0.139000,-1.491000
255.962,LOCKED,1,-1.624000,-0.007400,0.159100,0.000400,0.099300,5.444000,-2.852000,2.573000,-0.139000,-1.491000
256.967,LOCKED,1,-1.606000,0.004000,0.158900,0.000400,0.098500,5.444000,-2.852000,2.573000,-0.139000,-1.491000
257.972,LOCKED,1,-1.626000,-0.006400,0.159200,0.000400,0.098500,5.444000,-2.852000,2.573000,-0.139000,-1.491000
258.975,LOCKED,1,-1.604000,0.004300,0.158700,0.000400,0.098800,5.444000,-2.852000,2.573000,-0.139000,-1.491000
259.977,LOCKED,1,-1.625000,-0.008800,0.159100,0.000400,0.099400,5.444000,-2.852000,2.573000,-0.139000,-1.491000
260.978,LOCKED,1,-1.598000,0.009600,0.158100,0.000400,0.097800,5.444000,-2.852000,2.573000,-0.139000,-1.491000
261.983,LOCKED,1,-1.603000,0.006800,0.158600,0.000400,0.097800,5.444000,-2.852000,2.573000,-0.139000,-1.491000
262.987,LOCKED,1,-1.621000,-0.005500,0.159100,0.000400,0.099300,5.444000,-2.852000,2.573000,-0.139000,-1.491000
263.991,LOCKED,1,-1.603000,0.006000,0.158700,0.000400,0.098200,5.444000,-2.852000,2.573000,-0.139000,-1.491000
264.995,LOCKED,1,-1.619000,-0.003800,0.159100,0.000400,0.098900,5.444000,-2.852000,2.573000,-0.139000,-1.491000
266.002,LOCKED,1,-1.617000,-0.003300,0.159000,0.000400,0.099100,5.444000,-2.852000,2.573000,-0.139000,-1.491000
267.007,LOCKED,1,-1.602000,0.008000,0.158300,0.000400,0.097600,5.444000,-2.852000,2.573000,-0.139000,-1.491000
268.010,LOCKED,1,-1.617000,-0.002500,0.159100,0.000400,0.098500,5.444000,-2.852000,2.573000,-0.139000,-1.491000
269.015,LOCKED,1,-1.610000,0.001700,0.158900,0.000400,0.098600,5.444000,-2.852000,2.573000,-0.139000,-1.491000
270.019,LOCKED,1,-1.617000,-0.002400,0.158900,0.000400,0.098700,5.444000,-2.852000,2.573000,-0.139000,-1.491000
271.020,LOCKED,1,-1.602000,0.007300,0.158500,0.000400,0.097900,5.444000,-2.852000,2.573000,-0.139000,-1.491000
272.025,LOCKED,1,-1.624000,-0.006400,0.158900,0.000400,0.098800,5.444000,-2.852000,2.573000,-0.139000,-1.491000
273.030,LOCKED,1,-1.608000,0.004000,0.158500,0.000400,0.097900,5.444000,-2.852000,2.573000,-0.139000,-1.491000
274.030,LOCKED,1,-1.610000,0.002300,0.158600,0.000400,0.098100,5.444000,-2.852000,2.573000,-0.139000,-1.491000
275.036,LOCKED,1,-1.611000,0.001000,0.158800,0.000400,0.098400,5.444000,-2.852000,2.573000,-0.139000,-1.491000
276.042,LOCKED,1,-1.610000,0.002600,0.158700,0.000400,0.098000,5.444000,-2.852000,2.573000,-0.139000,-1.491000
277.042,LOCKED,1,-1.622000,-0.007000,0.159000,0.000400,0.099300,5.444000,-2.852000,2.573000,-0.139000,-1.491000
278.046,LOCKED,1,-1.602000,0.006300,0.158700,0.000400,0.098000,5.444000,-2.852000,2.573000,-0.139000,-1.491000
279.051,LOCKED,1,-1.622000,-0.007300,0.158900,0.000400,0.098100,5.444000,-2.852000,2.573000,-0.139000,-1.491000
280.054,LOCKED,1,-1.601000,0.006500,0.158400,0.000400,0.099300,5.444000,-2.852000,2.573000,-0.139000,-1.491000
281.057,LOCKED,1,-1.617000,-0.002800,0.158700,0.000400,0.097900,5.444000,-2.852000,2.573000,-0.139000,-1.491000
282.062,LOCKED,1,-1.610000,0.001900,0.158700,0.000400,0.098300,5.444000,-2.852000,2.573000,-0.139000,-1.491000
283.068,LOCKED,1,-1.614000,0.001700,0.158800,0.000400,0.098400,5.444000,-2.852000,2.573000,-0.139000,-1.491000
284.072,LOCKED,1,-1.600000,0.007400,0.158300,0.000400,0.098100,5.444000,-2.852000,2.573000,-0.139000,-1.491000
285.077,LOCKED,1,-1.606000,0.004300,0.158700,0.000400,0.097600,5.444000,-2.852000,2.573000,-0.139000,-1.491000
286.081,LOCKED,1,-1.627000,-0.007400,0.158900,0.000400,0.098200,5.444000,-2.852000,2.573000,-0.139000,-1.491000
287.083,LOCKED,1,-1.599000,0.007800,0.158400,0.000400,0.098000,5.444000,-2.852000,2.573000,-0.139000,-1.491000
288.086,LOCKED,1,-1.618000,-0.004500,0.158700,0.000400,0.098800,5.444000,-2.852000,2.573000,-0.139000,-1.491000
289.091,LOCKED,1,-1.611000,0.001500,0.158400,0.000400,0.098100,5.444000,-2.852000,2.573000,-0.139000,-1.491000
290.095,LOCKED,1,-1.618000,-0.003500,0.158900,0.000400,0.098400,5.444000,-2.852000,2.573000,-0.139000,-1.491000
291.099,LOCKED,1,-1.601000,0.007700,0.158300,0.000400,0.097600,5.444000,-2.852000,2.573000,-0.139000,-1.491000
292.102,LOCKED,1,-1.616000,-0.002700,0.158700,0.000400,0.098300,5.444000,-2.852000,2.573000,-0.139000,-1.491000
293.107,LOCKED,1,-1.603000,0.004300,0.158300,0.000400,0.098300,5.444000,-2.852000,2.573000,-0.139000,-1.491000
294.108,LOCKED,1,-1.620000,-0.005600,0.158500,0.000400,0.098900,5.444000,-2.852000,2.573000,-0.139000,-1.491000
295.109,LOCKED,1,-1.607000,0.004300,0.158200,0.000400,0.097700,5.444000,-2.852000,2.573000,-0.139000,-1.491000
296.112,LOCKED,1,-1.625000,-0.007700,0.158600,0.000400,0.098700,5.444000,-2.852000,2.573000,-0.139000,-1.491000
297.113,LOCKED,1,-1.604000,0.006000,0.158100,0.000400,0.097500,5.444000,-2.852000,2.573000,-0.139000,-1.491000
298.118,LOCKED,1,-1.619000,-0.004600,0.158700,0.000400,0.098500,5.444000,-2.852000,2.573000,-0.139000,-1.491000
299.120,LOCKED,1,-1.600000,0.007300,0.158000,0.000400,0.097600,5.444000,-2.852000,2.573000,-0.139000,-1.491000
